"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","subname","question_order","gender","varimages","baseimage","baseimagestr","baseimagestr2","stimulus","response_type","key_press","avg_frame_time","center_x","center_y"
"","psychophysics","32","337469","0.0-6.0-0.22","1578","j","","","","","","","","","key","j","33.340425531914896","720","250"
"","psychophysics","33","341002","0.0-6.0-0.23","3525","j","","","","","","","","","key","j","33.34285714285714","720","250"
"","psychophysics","34","345096","0.0-6.0-0.24","4082","j","","","","","","","","","key","j","33.33057851239669","720","250"
"","psychophysics","35","349113","0.0-6.0-0.25","4008","f","","","","","","","","","key","f","33.266666666666666","720","250"
"","psychophysics","36","350355","0.0-6.0-0.26","1230","j","","","","","","","","","key","j","33.361111111111114","720","250"
"","psychophysics","37","352972","0.0-6.0-0.27","2606","j","","","","","","","","","key","j","33.294871794871796","720","250"
"","psychophysics","38","354501","0.0-6.0-0.28","1518","f","","","","","","","","","key","f","33.333333333333336","720","250"
"","psychophysics","39","356789","0.0-6.0-0.29","2279","j","","","","","","","","","key","j","33.32835820895522","720","250"
"","psychophysics","40","359235","0.0-6.0-0.30","2438","j","","","","","","","","","key","j","33.28767123287671","720","250"
"","psychophysics","41","361585","0.0-6.0-0.31","2338","f","","","","","","","","","key","f","33.34782608695652","720","250"
"","psychophysics","42","364112","0.0-6.0-0.32","2518","j","","","","","","","","","key","j","33.346666666666664","720","250"
