"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","subname","question_order","gender","varimages","baseimage","baseimagestr","baseimagestr2","stimulus","response_type","key_press","avg_frame_time","center_x","center_y"
"","psychophysics","69","181886","0.0-6.0-0.59","1903","f","","","","","","","","","key","f","16.614035087719298","720","250"
"","psychophysics","70","184012","0.0-6.0-0.60","2120","f","","","","","","","","","key","f","16.62992125984252","720","250"
"","psychophysics","71","185795","0.0-6.0-0.61","1774","f","","","","","","","","","key","f","16.660377358490567","720","250"
"","psychophysics","72","189718","0.0-6.0-0.62","3916","f","","","","","","","","","key","f","16.67094017094017","720","250"
"","psychophysics","73","193653","0.0-6.0-0.63","3929","j","","","","","","","","","key","j","16.65531914893617","720","250"
"","psychophysics","74","195662","0.0-6.0-0.64","2002","f","","","","","","","","","key","f","16.616666666666667","720","250"
"","psychophysics","75","197147","0.0-6.0-0.65","1475","f","","","","","","","","","key","f","16.670454545454547","720","250"
"","psychophysics","76","198998","0.0-6.0-0.66","1842","j","","","","","","","","","key","j","16.663636363636364","720","250"
"","psychophysics","77","200596","0.0-6.0-0.67","1595","f","","","","","","","","","key","f","16.673684210526314","720","250"
"","psychophysics","78","202097","0.0-6.0-0.68","1492","j","","","","","","","","","key","j","16.662921348314608","720","250"
"","psychophysics","79","206017","0.0-6.0-0.69","3911","j","","","","","","","","","key","j","16.662393162393162","720","250"
"","psychophysics","80","207965","0.0-6.0-0.70","1941","j","","","","","","","","","key","j","16.646551724137932","720","250"
"","psychophysics","81","209657","0.0-6.0-0.71","1680","j","","","","","","","","","key","j","16.673267326732674","720","250"
"","psychophysics","82","211470","0.0-6.0-0.72","1803","f","","","","","","","","","key","f","16.66355140186916","720","250"
"","psychophysics","83","214474","0.0-6.0-0.73","2994","j","","","","","","","","","key","j","16.622222222222224","720","250"
"","psychophysics","84","216726","0.0-6.0-0.74","2245","f","","","","","","","","","key","f","16.66417910447761","720","250"
"","psychophysics","85","219485","0.0-6.0-0.75","2750","f","","","","","","","","","key","f","16.676829268292682","720","250"
"","psychophysics","86","221847","0.0-6.0-0.76","2350","f","","","","","","","","","key","f","16.617021276595743","720","250"
"","psychophysics","87","223392","0.0-6.0-0.77","1538","j","","","","","","","","","key","j","16.66304347826087","720","250"
"","psychophysics","88","224719","0.0-6.0-0.78","1316","f","","","","","","","","","key","f","16.666666666666668","720","250"
"","psychophysics","89","226460","0.0-6.0-0.79","1734","f","","","","","","","","","key","f","16.615384615384617","720","250"
"","psychophysics","90","228328","0.0-6.0-0.80","1857","f","","","","","","","","","key","f","16.666666666666668","720","250"
"","psychophysics","91","230414","0.0-6.0-0.81","2078","f","","","","","","","","","key","f","16.669354838709676","720","250"
"","psychophysics","92","232330","0.0-6.0-0.82","1909","j","","","","","","","","","key","j","16.666666666666668","720","250"
"","psychophysics","93","234302","0.0-6.0-0.83","1962","f","","","","","","","","","key","f","16.64957264957265","720","250"
"","psychophysics","94","235960","0.0-6.0-0.84","1646","f","","","","","","","","","key","f","16.585858585858585","720","250"
"","psychophysics","95","237776","0.0-6.0-0.85","1808","j","","","","","","","","","key","j","16.666666666666668","720","250"
"","psychophysics","96","239665","0.0-6.0-0.86","1881","f","","","","","","","","","key","f","16.669642857142858","720","250"
"","psychophysics","97","242004","0.0-6.0-0.87","2329","f","","","","","","","","","key","f","16.640287769784173","720","250"
"","psychophysics","98","243686","0.0-6.0-0.88","1670","f","","","","","","","","","key","f","16.57","720","250"
"","psychophysics","99","245666","0.0-6.0-0.89","1973","j","","","","","","","","","key","j","16.61864406779661","720","250"
"","psychophysics","100","247595","0.0-6.0-0.90","1913","j","","","","","","","","","key","j","16.62608695652174","720","250"
"","psychophysics","101","248985","0.0-6.0-0.91","1382","f","","","","","","","","","key","f","16.670731707317074","720","250"
"","psychophysics","102","251518","0.0-6.0-0.92","2523","f","","","","","","","","","key","f","16.6158940397351","720","250"
"","psychophysics","103","254340","0.0-6.0-0.93","2815","j","","","","","","","","","key","j","16.62721893491124","720","250"
"","psychophysics","104","256585","0.0-6.0-0.94","2236","j","","","","","","","","","key","j","16.669172932330827","720","250"
